time,x_position,y_position
0.0,0.0,0.0
0.02912331392154151,0.41186585529093184,0.40770559412637686
0.05824662784308302,0.8237317105818637,0.807090665923644
0.08736994176462454,1.2355975658727956,1.1981552153918016
0.11649325568616604,1.6474634211637273,1.580899242530849
0.14561656960770755,2.059329276454659,1.955322747340787
0.17473988352924907,2.471195131745591,2.3214257298216157
0.20386319745079057,2.8830609870365227,2.679208189973334
0.2329865113723321,3.2949268423274547,3.0286701277959422
0.2621098252938736,3.7067926976183867,3.3698115432894418
0.2912331392154151,4.118658552909318,3.7026324364538308
0.3203564531369566,4.53052440820025,4.02713280728911
0.34947976705849815,4.942390263491182,4.34331265579528
0.37860308098003964,5.354256118782114,4.65117198197234
0.40772639490158114,5.766121974073045,4.950710785820291
0.4368497088231227,6.177987829363978,5.241929067339131
0.4659730227446642,6.589853684654909,5.524826826528862
0.49509633666620567,7.001719539945841,5.799404063389483
0.5242196505877472,7.413585395236773,6.065660777920995
0.5533429645092887,7.8254512505277045,6.323596970123396
0.5824662784308302,8.237317105818637,6.573212639996688
0.6115895923523718,8.649182961109569,6.814507787540871
0.6407129062739132,9.0610488164005,7.047482412755942
0.6698362201954547,9.472914671691433,7.272136515641907
0.6989595341169963,9.884780526982365,7.48847009619876
0.7280828480385377,10.296646382273295,7.696483154426502
0.7572061619600793,10.708512237564229,7.896175690325135
0.7863294758816208,11.12037809285516,8.087547703894659
0.8154527898031623,11.53224394814609,8.270599195135075
0.8445761037247038,11.944109803437023,8.445330164046378
0.8736994176462454,12.355975658727957,8.611740610628573
0.9028227315677868,12.767841514018887,8.769830534881658
0.9319460454893284,13.179707369309819,8.919599936805632
0.9610693594108699,13.59157322460075,9.0610488164005
0.9901926733324113,14.003439079891683,9.194177173666255
1.0193159872539528,14.415304935182613,9.3189850086029
1.0484393011754944,14.827170790473547,9.435472321210437
1.0775626150970359,15.239036645764479,9.543639111488861
1.1066859290185773,15.650902501055409,9.643485379438179
1.135809242940119,16.062768356346343,9.735011125058389
1.1649325568616604,16.474634211637273,9.818216348349484
1.1940558707832019,16.886500066928203,9.893101049311472
1.2231791847047435,17.298365922219137,9.959665227944349
1.252302498626285,17.71023177751007,10.017908884248117
1.2814258125478264,18.122097632801,10.067832018222775
1.310549126469368,18.533963488091935,10.109434629868323
1.3396724403909095,18.945829343382865,10.142716719184765
1.368795754312451,19.357695198673795,10.167678286172093
1.3979190682339926,19.76956105396473,10.184319330830313
1.427042382155534,20.18142690925566,10.192639853159422
1.4561656960770755,20.59329276454659,10.192639853159424
1.4852890099986171,21.005158619837527,10.184319330830311
1.5144123239201586,21.417024475128457,10.167678286172091
1.5435356378417,21.828890330419387,10.142716719184762
1.5726589517632417,22.24075618571032,10.109434629868323
1.601782265684783,22.65262204100125,10.067832018222774
1.6309055796063245,23.06448789629218,10.01790888424812
1.6600288935278662,23.476353751583115,9.95966522794435
1.6891522074494076,23.888219606874046,9.893101049311474
1.718275521370949,24.30008546216498,9.818216348349486
1.7473988352924907,24.711951317455913,9.735011125058387
1.7765221492140322,25.123817172746843,9.64348537943818
1.8056454631355736,25.535683028037774,9.543639111488863
1.8347687770571153,25.947548883328707,9.435472321210433
1.8638920909786567,26.359414738619638,9.318985008602901
1.8930154049001982,26.771280593910568,9.194177173666258
1.9221387188217398,27.1831464492015,9.0610488164005
1.9512620327432812,27.595012304492435,8.919599936805636
1.9803853466648227,28.006878159783366,8.76983053488166
2.009508660586364,28.418744015074296,8.611740610628573
2.0386319745079056,28.830609870365226,8.445330164046378
2.0677552884294474,29.242475725656163,8.27059919513507
2.096878602350989,29.654341580947094,8.08754770389466
2.1260019162725303,30.066207436238024,7.8961756903251334
2.1551252301940718,30.478073291528958,7.696483154426502
2.184248544115613,30.889939146819888,7.4884700961987605
2.2133718580371546,31.301805002110818,7.2721365156419076
2.2424951719586965,31.713670857401755,7.047482412755944
2.271618485880238,32.125536712692686,6.814507787540872
2.3007417998017794,32.53740256798362,6.573212639996687
2.329865113723321,32.949268423274546,6.323596970123397
2.3589884276448623,33.36113427856548,6.065660777921
2.3881117415664037,33.77300013385641,5.799404063389485
2.4172350554879456,34.18486598914735,5.524826826528862
2.446358369409487,34.596731844438274,5.241929067339129
2.4754816833310285,35.00859769972921,4.9507107858202914
2.50460499725257,35.42046355502014,4.65117198197234
2.5337283111741113,35.83232941031107,4.343312655795284
2.562851625095653,36.244195265602,4.027132807289114
2.5919749390171947,36.656061120892936,3.7026324364538326
2.621098252938736,37.06792697618387,3.369811543289437
2.6502215668602775,37.479792831474796,3.028670127795941
2.679344880781819,37.89165868676573,2.6792081899733375
2.7084681947033604,38.303524542056664,2.3214257298216125
2.737591508624902,38.71539039734759,1.9553227473407873
2.7667148225464437,39.12725625263853,1.5808992425308475
2.795838136467985,39.53912210792946,1.1981552153918003
2.8249614503895266,39.95098796322039,0.8070906659236456
2.854084764311068,40.36285381851132,0.4077055941263765
2.8832080782326095,40.77471967380225,0.0
